,5
6114,1048.142574
6115,1066.149036
6116,1094.548634
6117,1099.532903
6118,1054.301737
6119,1057.968746
6120,1052.382549
6121,1069.989212
6122,1096.526493
6123,1104.664777
6124,1120.69709
6125,1125.929685
6126,1081.646437
6127,1085.59135
6128,1089.122271
6129,1082.232292
6130,1105.743828
6131,1115.228304
6132,1112.710386
6133,1111.779357
6134,1102.507662
6135,1102.472097
6136,1094.433607
6137,1091.104282
6138,1084.553825
6139,1082.596821
6140,1074.446751
6141,1070.986392
6142,1033.018777
6143,1030.406408
6144,1019.927039
6145,1016.826873
6146,1008.255033
6147,1003.939781
6148,986.8900547
6149,981.7015187
6150,965.5282278
6151,960.4291857
6152,944.9372244
6153,943.0940114
6154,926.2348289
6155,916.0454059
6156,890.4728718
6157,881.0373868
6158,852.2193975
6159,844.2892569
6160,808.6704664
6161,799.2896782
6162,760.0106878
6163,747.5660868
6164,717.1124735
6165,706.0456926
6166,626.5896873
6167,647.4341633
6168,616.4137106
6169,602.4256335
6170,558.7038727
6171,550.9308557
6172,513.4015384
6173,487.1179035
6174,375.6702943
6175,356.699775
6176,105.5177552
6177,102.5654579
6178,79.92181158
6179,77.33233292
6180,71.53239167
6181,72.87931648
6182,64.24544299
6183,61.06025414
6184,54.47461224
6185,50.91789114
6186,39.2616877
6187,34.19745593
6188,22.24733023
6189,18.34391126
6190,10.12449551
6191,8.256471499
6192,2.991774384
6193,0.993974652
6194,12.54723196
6195,15.92700319
6196,29.32488394
6197,33.15862341
6198,46.61507767
6199,51.88195521
6200,71.24369997
6201,78.55287371
6202,105.0505111
6203,109.6419876
6204,153.8414905
6205,165.8827763
6206,85.68756819
6207,88.6183838
6208,94.68698859
6209,116.5496625
6210,139.5732274
6211,139.2815091
6212,135.834896
6213,147.5171009
6214,270.6309757
6215,362.9748487
6216,406.4040232
6217,381.5128527
6218,537.2953963
6219,626.5100355
6220,673.349555
6221,683.1478033
6222,725.5402651
6223,738.9661006
6224,778.0181694
6225,794.4871765
6226,834.0317936
6227,845.4936613
6228,885.0411034
6229,896.0961336
6230,922.4328117
6231,932.6772018
6232,892.8728456
6233,907.579112
6234,944.494812
6235,926.2954031
6236,991.6209965
6237,995.1483083
6238,951.007782
6239,968.7896409
6240,960.6568947
6241,991.9066387
6242,985.1383743
6243,1002.194973
6244,1022.530771
6245,1024.867418
6246,1016.604389
6247,1026.611623
6248,1085.352512
6249,1064.316163
6250,1046.040173
6251,1036.072065
6252,1037.425436
6253,1058.529151
6254,1085.473623
6255,1101.531902
6256,1058.249126
6257,1081.928929
6258,1093.892176
6259,1085.724602
6260,1089.422085
6261,1100.744145
6262,1127.52668
6263,1135.710913
6264,1135.68837
6265,1134.259274
6266,1098.129444
6267,1097.75214
6268,1094.900242
6269,1110.465048
6270,1117.035355
6271,1099.953596
6272,1150.587704
6273,1160.88805
6274,1166.875443
6275,1167.573953
6276,1180.899185
6277,1098.842451
6278,1197.458969
6279,1151.095562
6280,979.8905869
6281,823.2998681
6282,455.9626095
6283,403.0461208
6284,540.2656388
6285,755.7255179
6286,676.8119316
6287,865.8546886
6288,578.7084332
6289,531.3984843
6290,520.4505568
6291,558.1423635
6292,724.9502826
6293,503.7937425
6294,420.5485497
6295,477.4554807
6296,622.319066
6297,646.256181
6298,706.5482597
6299,778.5712049
6300,789.4572458
6301,809.7744425
6302,582.4237452
6303,551.0437892
6304,360.5164084
6305,317.7381531
6306,290.1252866
6307,304.8742104
6308,256.4347975
6309,236.7258767
6310,160.5562985
6311,146.9386194
6312,117.3644271
6313,117.6686039
6314,115.2456411
6315,114.0850597
6316,127.4741752
6317,127.2548141
6318,100.1991334
6319,91.2722188
6320,103.182492
6321,122.2217539
6322,150.0950254
6323,150.3020153
6324,141.6971478
6325,154.5784375
6326,158.8216484
6327,163.9411895
6328,205.7595723
6329,219.9995193
6330,302.0038962
6331,302.9235812
6332,227.9227233
6333,218.3363365
6334,182.3730924
6335,146.3741034
6336,65.86711705
6337,57.95704173
6338,36.43757248
6339,28.99951453
6340,14.49461845
6341,10.95798253
6342,2.638529086
6343,0.255056026
6344,8.926968977
6345,12.30213212
6346,27.76379484
6347,33.47136866
6348,51.02628833
6349,56.63189733
6350,77.49578154
6351,84.9028661
6352,111.6751254
6353,122.5294073
6354,159.6867254
6355,173.2711155
6356,218.5182667
6357,231.9256377
6358,262.0744338
6359,280.342478
6360,327.88869
6361,342.0016895
6362,392.2392416
6363,407.2567935
6364,458.1512957
6365,472.6910763
6366,523.7934537
6367,535.4740886
6368,588.9220862
6369,595.2341141
6370,640.2705517
6371,659.8855219
6372,709.005826
6373,722.3900249
6374,766.9614401
6375,778.8164595
6376,819.3390942
6377,832.004864
6378,869.3604393
6379,884.4026318
6380,924.6224422
6381,938.146438
6382,984.8776531
6383,1000.122184
6384,1077.132715
6385,1099.571101
6386,1081.451414
6387,1087.907693
6388,1096.429468
6389,1106.749052
6390,1121.95248
6391,1104.160446
6392,1060.44976
6393,1161.330748
6394,1220.128716
6395,1237.729234
6396,1234.579323
6397,1131.636963
6398,1306.545561
6399,1301.573849
6400,1074.387588
6401,1155.043514
6402,1270.788712
6403,1275.370144
6404,1252.148529
6405,1195.991456
6406,1308.415117
6407,1313.586934
6408,1140.156349
6409,1284.278638
6410,1325.98823
6411,1323.529183
6412,1323.8351
6413,1325.108537
6414,1322.396637
6415,1326.851484
6416,1327.344076
6417,1336.111205
6418,1340.88517
6419,1345.300715
6420,1373.865644
6421,1360.242951
6422,1274.354694
6423,823.1683377
6424,1429.122343
6425,1274.11191
6426,765.1316099
6427,1213.984436
6428,981.2602382
6429,913.1593273
6430,1379.746197
6431,1389.803908
6432,530.7298851
6433,565.533726
6434,1360.07193
6435,1256.252261
6436,762.4498787
6437,1145.157465
6438,809.0041018
6439,657.0874337
6440,504.9365215
6441,786.5673389
6442,898.8765221
6443,564.5762318
6444,546.9481564
6445,749.6695136
6446,889.4126968
6447,710.2289594
6448,773.6212444
6449,800.8885734
6450,829.1152973
6451,811.7630331
6452,806.8131237
6453,797.0563022
6454,639.7283983
6455,482.5508757
6456,732.5534773
6457,732.1492015
6458,682.0995951
6459,640.0240855
6460,525.7463603
6461,596.66423
6462,638.4771461
6463,674.9931606
6464,632.4845448
6465,631.4970273
6466,600.2630167
6467,613.0044347
6468,586.0737476
6469,587.269178
6470,571.3408108
6471,565.2329318
6472,547.6705723
6473,541.2147375
6474,439.0128555
6475,313.3094822
6476,430.7357731
6477,439.6535856
6478,396.5398283
6479,378.8970543
6480,331.4057198
6481,315.8719737
6482,270.54739
6483,257.284392
6484,214.3161631
6485,200.8533433
6486,157.4055911
6487,146.2415645
6488,115.11605
6489,104.9508049
6490,75.89702183
6491,67.49956981
6492,45.28611821
6493,41.76286537
6494,20.55403668
6495,13.54945909
6496,4.730083893
6497,2.935365812
6498,11.35494271
6499,14.42567116
6500,26.26976904
6501,29.69137444
6502,42.57119533
6503,47.61899207
6504,67.59299219
6505,75.15738479
6506,103.9490888
6507,114.1638796
6508,152.2373242
6509,164.8003344
6510,208.1342053
6511,222.6073628
6512,265.3242712
6513,286.6500035
6514,335.6353655
6515,350.8646306
6516,402.503459
6517,419.3362624
6518,471.4321709
6519,486.2951673
6520,534.3929505
6521,549.8248357
6522,597.4269223
6523,611.3019342
6524,654.5555801
6525,667.62601
6526,713.1583099
6527,725.5789355
6528,767.4127445
6529,778.5908312
6530,817.8020239
6531,829.0730332
6532,867.6777458
6533,879.2598061
6534,916.2251759
6535,925.8280763
6536,951.7173567
6537,955.3818918
6538,940.1623735
6539,968.7770054
6540,996.7696161
6541,1018.720508
6542,1005.120514
6543,1005.258192
6544,993.4323912
6545,997.0751079
6546,1025.275263
6547,1043.911704
6548,1017.677408
6549,1024.218812
6550,1030.77317
6551,1026.819109
6552,1034.926895
6553,1066.965405
6554,1086.180117
6555,1083.639753
6556,1076.663118
6557,1079.133243
6558,1074.112938
6559,1060.897947
6560,1089.584278
6561,1095.959924
6562,1111.506481
6563,1089.033341
6564,1092.226099
6565,1094.202617
6566,1106.068691
6567,1119.38323
6568,1142.072079
6569,1160.213326
6570,1160.356827
6571,1133.840645
6572,1136.011936
6573,1117.797778
6574,1133.569372
6575,1145.39585
6576,1162.199923
6577,1170.283651
6578,1179.459246
6579,1151.390006
6580,1113.951761
6581,1112.329482
6582,1108.291864
6583,1108.036794
6584,1103.532026
6585,1100.550846
6586,1096.589943
6587,1113.481133
6588,1093.75404
6589,1092.528978
6590,1089.260307
6591,1086.505348
6592,1075.002001
6593,1072.024986
6594,1068.957747
6595,1066.033519
6596,1059.32663
6597,1051.803024
6598,1046.600473
6599,1044.081919
6600,1014.139651
6601,1010.125551
6602,999.7252922
6603,1028.13054
6604,1004.546771
6605,1015.944971
6606,1038.073935
6607,1031.853046
6608,1015.518772
6609,996.588537
6610,951.8149166
6611,898.0927202
6612,803.3401937
6613,873.3569421
6614,885.4606724
6615,803.2008337
6616,695.1488113
6617,810.0293318
6618,728.6163492
6619,633.8641547
6620,469.0220346
6621,556.416984
6622,753.5278625
6623,736.2275057
6624,685.4001093
6625,651.8711602
6626,181.4203048
6627,233.3336114
6628,412.2720618
6629,390.6600763
6630,473.3231478
6631,459.0260932
6632,433.539887
6633,391.0114303
6634,365.3300319
6635,352.4439064
6636,304.4660273
6637,291.8305708
6638,246.0654368
6639,227.8190341
6640,109.6151184
6641,142.4873077
6642,112.6310489
6643,116.2913466
6644,90.67278409
6645,83.03529773
6646,61.26396096
6647,54.32130671
6648,36.6730665
6649,31.6916703
6650,16.35874788
6651,10.97269945
6652,11.29063176
6653,14.2418237
6654,26.22826752
6655,29.79773011
6656,42.33645523
6657,47.51570609
6658,66.62030518
6659,73.92929823
6660,100.713735
6661,110.32766
6662,145.3328509
6663,156.9403335
6664,199.1850052
6665,212.5476323
6666,259.9816794
6667,275.7045783
6668,323.0952563
6669,338.2283503
6670,388.7392049
6671,403.9858796
6672,455.0024223
6673,469.0990191
6674,522.3347654
6675,537.4059595
6676,586.536727
6677,601.2812304
6678,648.3423414
6679,662.5877437
6680,710.0756741
6681,723.3020484
6682,764.3283901
6683,778.0122751
6684,820.4517717
6685,832.2325036
6686,872.9688864
6687,885.3148881
6688,919.4229898
6689,929.8720851
6690,962.6218929
6691,971.2406163
6692,994.3592548
6693,1009.530275
6694,1017.46283
6695,1029.938166
6696,1034.248274
6697,1018.520596
6698,1065.401871
6699,1062.407045
6700,1064.36944
6701,1060.442919
6702,1051.870378
6703,1063.837114
6704,1061.997938
6705,1080.792704
6706,1114.525242
6707,1106.370628
6708,1073.231001
6709,1072.718436
6710,1072.884571
6711,1078.405101
6712,1115.638617
6713,1122.973526
6714,1138.687544
6715,1144.859952
6716,1157.908154
6717,1147.279514
6718,1135.5408
6719,1060.393585
6720,1138.742769
6721,1137.229506
6722,1136.495903
6723,1159.118379
6724,1173.812883
6725,1175.434325
6726,1180.240524
6727,1178.259591
6728,1143.565805
6729,1144.235889
6730,1143.217716
6731,1169.136555
6732,1186.196823
6733,1184.241518
6734,1181.649992
6735,1172.832938
6736,1175.811581
6737,1174.153538
6738,1167.212019
6739,1169.939556
6740,1169.234783
6741,1165.817605
6742,1167.907936
6743,1169.414432
6744,1167.00589
6745,1169.759691
6746,1118.52091
6747,1001.074303
6748,676.0431275
6749,806.1924996
6750,1121.156698
6751,1124.47987
6752,1192.62352
6753,1083.76692
6754,769.548481
6755,998.119226
6756,1147.277403
6757,1057.44544
6758,1068.569775
6759,932.7339258
6760,938.1217155
6761,794.3053654
6762,392.2743964
6763,504.3200608
6764,403.3455057
6765,492.5999236
6766,252.807622
6767,251.1243417
6768,286.8460135
6769,304.4278026
6770,267.7355123
6771,532.0736504
6772,555.5081263
6773,349.5354949
6774,485.6002545
6775,705.779243
6776,715.9983282
6777,679.8226899
6778,634.0169744
6779,577.9193004
6780,489.4347138
6781,483.6109175
6782,526.7580514
6783,513.381726
6784,492.2050138
6785,444.2462256
6786,257.5754902
6787,252.060046
6788,355.6961522
6789,339.9035488
6790,271.2614799
6791,246.9120696
6792,79.42302579
6793,64.91128807
6794,41.34334844
6795,40.20790537
6796,45.4217568
6797,45.80491883
6798,47.2465992
6799,46.22011238
6800,33.0035336
6801,29.20564257
6802,17.4414694
6803,13.54329735
6804,3.220074223
6805,0.658503439
6806,10.10324012
6807,12.91551972
6808,24.30412626
6809,27.59459483
6810,40.05121565
6811,44.78659577
6812,63.51103532
6813,70.6461756
6814,97.39956725
6815,107.3650046
6816,142.6856165
6817,154.7803325
6818,182.99582
6819,206.1363042
6820,259.0665507
6821,272.7558045
6822,321.0259118
6823,337.2473202
6824,389.9445114
6825,407.3710754
6826,460.7085447
6827,476.536453
6828,530.234539
6829,538.7862121
6830,564.4515038
6831,574.2733562
6832,612.2098646
6833,573.6092827
6834,608.1863308
6835,617.1799782
6836,586.6277723
6837,487.1490863
6838,634.5105839
6839,637.888989
6840,569.2811422
6841,668.0380358
6842,708.054884
6843,721.2257156
6844,735.2534533
6845,739.6904502
6846,757.6259336
6847,763.4417421
6848,787.7554779
6849,780.8159285
6850,787.0544968
6851,745.1944467
6852,787.668582
6853,801.930158
6854,811.9724874
6855,813.8796669
6856,818.4566669
6857,823.6542949
6858,832.7619591
6859,830.8470418
6860,850.6927795
6861,851.5923445
6862,840.7007198
6863,870.7511439
6864,863.5033855
6865,859.8730261
6866,857.4461212
6867,860.979309
6868,868.2350311
6869,869.400198
6870,873.9155064
6871,875.6097193
6872,883.6218815
6873,883.7606379
6874,879.2414761
6875,879.9316074
6876,881.734045
6877,881.5951789
6878,882.0313168
6879,880.7185657
6880,888.1506767
6881,889.0641446
6882,885.5277443
6883,884.5801719
6884,887.1173382
6885,887.559971
6886,888.3805351
6887,885.0666416
6888,887.9524498
6889,897.7358164
6890,724.5953045
6891,707.2905221
6892,568.0946283
6893,625.9918321
6894,559.7984333
6895,703.2511199
6896,736.0589762
6897,845.490541
6898,892.6632385
6899,881.1661346
6900,860.1333752
6901,835.6962091
6902,646.0706587
6903,760.4581132
6904,873.6876717
6905,874.3766738
6906,879.7962456
6907,851.9674679
6908,803.8326502
6909,848.3838752
6910,476.5406485
6911,526.9209785
6912,680.5194187
6913,811.6326812
6914,799.1783104
6915,787.9838692
6916,773.2973385
6917,735.5664299
6918,717.7456074
6919,603.8069848
6920,731.8618059
6921,697.5430837
6922,632.172781
6923,642.0023187
6924,682.5778713
6925,679.3962252
6926,491.1260624
6927,500.9206432
6928,577.3488598
6929,480.5120437
6930,196.4331839
6931,186.4223497
6932,370.9951973
6933,442.7876541
6934,262.7924075
6935,187.1485943
6936,153.8664989
6937,151.7566118
6938,199.0244932
6939,219.6255092
6940,195.7308118
6941,199.5962439
6942,195.3763351
6943,200.2079238
6944,160.4461188
6945,145.3389558
6946,124.7540193
6947,120.2196394
6948,107.4797658
6949,101.3484152
6950,80.89270842
6951,77.3201603
6952,76.57374692
6953,65.12912765
6954,55.71743155
6955,51.70916611
6956,39.58773306
6957,34.34937051
6958,20.3228856
6959,15.45581249
6960,2.263552074
6961,8.736628182
6962,11.6192902
6963,21.53478283
6964,24.40970707
6965,35.55841056
6966,40.03829402
6967,58.61068523
6968,66.11401221
6969,94.30030847
6970,104.871325
6971,143.5200047
6972,156.6971022
6973,202.2736831
6974,216.7089723
6975,268.8695674
6976,283.5471312
6977,335.7988353
6978,351.9695063
6979,403.4009585
6980,421.7454251
6981,473.8556461
6982,489.7885238
6983,543.0682554
6984,558.1986764
6985,608.5853844
6986,622.8756921
6987,670.5903358
6988,684.4331765
6989,726.4304256
6990,745.6398452
6991,788.7497025
6992,800.7879879
6993,842.9431591
6994,853.8246695
6995,894.8283491
6996,905.8417741
6997,944.2727194
6998,954.9679943
6999,991.5236759
7000,1002.189705
7001,1035.477221
7002,1044.140275
7003,1076.865534
7004,1084.277239
7005,1109.807916
7006,1118.51223
7007,1146.933949
7008,1156.537555
7009,1179.662388
7010,1186.523104
7011,1206.310745
7012,1211.840978
7013,1236.793997
7014,1239.057651
7015,1248.9126
7016,1261.939705
7017,1277.865519
7018,1283.901402
7019,1294.005108
7020,1299.082644
7021,1310.930197
7022,1310.404173
7023,1324.376211
7024,1327.228664
7025,1335.934044
7026,1337.952626
7027,1346.169588
7028,1347.904122
7029,1353.893749
7030,1356.143988
7031,1359.210056
7032,1356.466887
7033,1352.036156
7034,1350.214012
7035,1350.669662
7036,1347.930323
7037,1356.248131
7038,1354.430432
7039,1341.040939
7040,1338.005255
7041,1337.245005
7042,1340.700015
7043,1331.037235
7044,1170.416286
7045,878.938612
7046,877.1167277
7047,873.4999619
7048,872.5276387
7049,871.3732204
7050,869.327355
7051,861.1214428
7052,861.8323401
7053,854.02034
7054,852.5131718
7055,844.681778
7056,841.1947464
7057,837.3176155
7058,833.4226515
7059,825.7310524
7060,822.6438269
7061,809.851263
7062,808.1725378
7063,803.2849541
7064,798.5011852
7065,784.3639183
7066,780.5466235
7067,772.323534
7068,768.5800251
7069,757.9886856
7070,754.739772
7071,742.2548008
7072,737.5765101
7073,722.8170967
7074,717.4975132
7075,704.4258022
7076,699.3217421
7077,679.413166
7078,677.7052786
7079,661.4420509
7080,656.5556159
7081,641.0076227
7082,636.1893522
7083,619.6096916
7084,613.4405002
7085,593.9837627
7086,586.3591802
7087,569.0800171
7088,562.6858829
7089,541.6375408
7090,535.2530015
7091,516.654985
7092,497.9217432
7093,471.0223064
7094,442.8518915
7095,407.956501
7096,391.0038574
7097,344.9084525
7098,330.9231981
7099,264.2438161
7100,254.034783
7101,219.3224075
7102,207.0671179
7103,161.0594196
7104,148.2950132
7105,112.8301524
7106,101.2024008
7107,70.18178374
7108,60.54141515
7109,37.51131934
7110,32.94735392
7111,20.81734389
7112,17.98499263
7113,9.886483938
7114,7.530595259
7115,7.22851193
7116,10.28709547
7117,19.53469387
7118,22.44920248
7119,33.27874902
7120,37.73962333
7121,56.20018244
7122,63.68383945
7123,92.47813487
7124,103.1670064
7125,142.3869221
7126,155.6297587
7127,199.5480134
7128,216.5625143
7129,269.5264628
7130,284.4920386
7131,338.0210047
7132,355.2767877
7133,409.9608889
7134,425.9864518
7135,480.3765574
7136,497.0277203
7137,550.3321495
7138,566.102172
7139,616.5245104
7140,630.7481432
7141,680.5949364
7142,694.3915595
7143,740.901721
7144,754.4360971
7145,799.2745285
7146,811.0742447
7147,854.4426394
7148,866.8126119
7149,903.4633331
7150,916.4255246
7151,954.7784452
7152,964.9161421
7153,991.2322979
7154,1010.275682
7155,1044.760926
7156,1053.761699
7157,1083.211555
7158,1091.598355
7159,1120.413718
7160,1127.677426
7161,1153.651035
7162,1161.48098
7163,1185.977682
7164,1193.60408
7165,1214.416973
7166,1218.448752
7167,1235.659348
7168,1238.864209
7169,1257.623259
7170,1264.006489
7171,1276.447712
7172,1282.327295
7173,1293.473566
7174,1301.657101
7175,1312.808033
7176,1314.554686
7177,1325.316772
7178,1329.68211
7179,1341.77825
7180,1342.797531
7181,1343.923756
7182,1343.633966
7183,1347.202448
7184,1347.249311
7185,1350.261093
7186,1350.071674
7187,1345.619513
7188,1346.870821
7189,1346.011795
7190,1353.120045
7191,1350.43713
7192,1351.918213
7193,932.0617371
7194,930.1945908
7195,927.8033772
7196,928.7902616
7197,930.6379089
7198,928.6161197
7199,922.8622799
7200,921.712076
7201,922.322567
7202,919.3934159
7203,913.7001705
7204,912.0684952
7205,907.1690807
7206,904.9002306
7207,899.4167538
7208,897.6731704
7209,890.1213474
7210,885.8274924
7211,877.6010399
7212,875.776437
7213,867.2797623
7214,864.0963024
7215,852.0416756
7216,850.3944678
7217,840.3182812
7218,836.6798866
7219,826.7133331
7220,822.1645559
7221,815.9279709
7222,804.0928741
7223,773.3002768
7224,767.9978307
7225,754.7803774
7226,751.0819141
7227,733.8654766
7228,729.690431
7229,715.6441574
7230,710.3859634
7231,693.6643724
7232,690.2526609
7233,674.0332718
7234,667.7630659
7235,650.6733818
7236,644.5769693
7237,625.0101242
7238,619.055227
7239,600.7982712
7240,594.8397064
7241,575.7543793
7242,570.5300031
7243,550.7484131
7244,544.5082572
7245,524.6484232
7246,517.7033746
7247,480.2637277
7248,463.3036994
7249,413.5612698
7250,398.1185709
7251,347.6194654
7252,333.1212621
7253,282.75019
7254,266.7379534
7255,218.0415649
7256,202.9028531
7257,156.6453725
7258,143.2424067
7259,103.6107252
7260,92.44701727
7261,61.35429901
7262,53.50442645
7263,32.85612723
7264,28.45537731
7265,17.58379065
7266,15.15735489
7267,8.353426527
7268,6.123503318
7269,6.982299002
7270,10.06757072
7271,19.17431183
7272,21.94854911
7273,32.4962455
7274,36.8639823
7275,55.40174884
7276,63.13598529
7277,92.96727157
7278,103.8642837
7279,143.6957071
7280,157.2321511
7281,202.1207449
7282,219.2340464
7283,271.9554496
7284,287.0605474
7285,340.5352917
7286,357.8403335
7287,410.4639587
7288,427.5228836
7289,480.4753599
7290,496.6016642
7291,537.3271198
7292,544.3095122
7293,565.8843422
7294,574.3853883
7295,596.7509661
7296,602.7764439
7297,734.7961826
7298,748.8440523
7299,791.543623
7300,799.904668
7301,717.6011295
7302,763.0216414
7303,768.7506819
7304,799.0853933
7305,818.2349072
7306,813.2519579
7307,814.1699209
7308,833.1972059
7309,938.4305782
7310,937.2614275
7311,945.7831326
7312,967.1191453
7313,970.0751038
7314,981.2590045
7315,1004.109276
7316,981.6034545
7317,989.6559105
7318,996.4796925
7319,992.9496899
7320,992.0038939
7321,1068.608114
7322,1040.595852
7323,982.9253445
7324,955.790358
7325,794.5216713
7326,851.3469906
7327,1040.130535
7328,1065.068995
7329,906.0994701
7330,916.9002315
7331,868.4322739
7332,951.1871001
7333,1065.701313
7334,1081.653164
7335,1105.658281
7336,1073.066937
7337,1086.794914
7338,1079.376382
7339,1094.314093
7340,1085.05906
7341,1115.257236
7342,1129.702069
7343,1112.433001
7344,1116.219835
7345,1115.845984
7346,1124.239768
7347,1141.477371
7348,1146.659851
7349,1177.190098
7350,1185.665697
7351,1187.217312
7352,1185.145615
7353,1165.053726
7354,1157.619333
7355,1143.226173
7356,1143.347021
7357,1147.670662
7358,1156.608358
7359,1163.287106
7360,1160.657769
7361,1159.851767
7362,1156.057456
7363,1148.583588
7364,1146.322837
7365,1137.615381
7366,1143.519382
7367,1083.306143
7368,1112.067921
7369,1113.576025
7370,1112.86361
7371,1100.78792
7372,1097.737734
7373,1086.434078
7374,1082.653711
7375,1071.686179
7376,1069.284973
7377,1058.083244
7378,1053.678416
7379,1029.092463
7380,1018.229261
7381,980.7765179
7382,970.920365
7383,923.7719603
7384,911.1674126
7385,889.9370317
7386,879.2051604
7387,846.4280357
7388,836.8981938
7389,800.5324554
7390,788.4944295
7391,747.3675308
7392,734.3782669
7393,697.184823
7394,683.0315535
7395,641.2196465
7396,631.4910977
7397,596.8098621
7398,582.0853964
7399,536.1697416
7400,520.2527577
7401,467.3366714
7402,451.1635752
7403,402.9439073
7404,387.4983413
7405,335.7250576
7406,321.8028157
7407,274.9859924
7408,257.5284166
7409,209.7966218
7410,195.2477867
7411,150.1572474
7412,138.4582261
7413,99.65075958
7414,78.07027646
7415,58.97813636
7416,51.71556808
7417,30.64197078
7418,27.90618877
7419,17.8808379
7420,15.5837102
7421,7.345466763
7422,4.062496242
7423,6.585492663
7424,9.530090723
7425,19.14285573
7426,22.34285223
7427,33.38194513
7428,37.78061451
7429,54.71483719
7430,61.75775838
7431,90.96957231
7432,101.3483144
7433,138.4676187
7434,151.7603651
7435,195.503808
7436,211.479526
7437,262.3811686
7438,277.4514436
7439,330.8614621
7440,348.2291478
7441,401.1104021
7442,417.604063
7443,470.6816268
7444,487.5512694
7445,539.9202089
7446,555.0640117
7447,605.2628269
7448,620.0503177
7449,669.8929291
7450,683.5027091
7451,731.9309072
7452,745.0668613
7453,791.0262194
7454,802.5397111
7455,837.3501968
7456,858.0972841
7457,898.9098291
7458,901.2169433
7459,893.1125174
7460,907.2383468
7461,912.9362602
7462,911.8692243
7463,894.6067209
7464,900.1382993
7465,922.378521
7466,924.8812349
7467,986.8703651
7468,969.3009345
7469,946.85882
7470,957.2261888
7471,949.220829
7472,954.241937
7473,1000.110029
7474,999.5594222
7475,984.9545498
7476,983.457778
7477,983.9070816
7478,980.926481
7479,1030.058064
7480,1028.686844
7481,891.2924652
7482,891.8854989
7483,899.698122
7484,900.6046697
7485,904.5851727
7486,904.2963566
7487,908.9698353
7488,991.6210342
7489,1024.155045
7490,1019.727145
7491,1026.784733
7492,1033.331203
7493,1077.860537
7494,1086.321887
7495,1106.274702
7496,1085.798981
7497,1079.785616
7498,1066.761494
7499,1085.422054
7500,1084.156303
7501,1100.546984
7502,1082.64795
7503,1126.488997
7504,1102.313193
7505,1103.338814
7506,1115.472269
7507,1116.535912
7508,1114.241164
7509,1017.514662
7510,1035.984806
7511,1039.023817
7512,1069.872955
7513,1066.263382
7514,1067.840779
7515,1063.270149
7516,1070.157297
7517,1102.261391
7518,1101.764221
7519,1096.209885
7520,1093.727589
7521,1084.460802
7522,1080.56941
7523,1071.005962
7524,1074.424029
7525,1067.169334
7526,1063.813185
7527,1055.988947
7528,1051.678313
7529,1038.948812
7530,1033.161025
7531,1023.353728
7532,1018.05519
7533,1002.99894
7534,999.6733501
7535,980.4630041
7536,972.3508717
7537,945.5889053
7538,937.7983011
7539,901.4430285
7540,891.4084636
7541,851.3136387
7542,845.5742803
7543,810.9243622
7544,800.9608773
7545,745.4362049
7546,726.8159406
7547,435.8265076
7548,597.7229842
7549,659.1187978
7550,635.4276003
7551,592.280508
7552,378.6916595
7553,216.7622805
7554,313.9834334
7555,319.8110403
7556,383.2373397
7557,250.2028544
7558,265.9523445
7559,298.015278
7560,311.176841
7561,109.7722498
7562,109.7817748
7563,177.107218
7564,143.6278635
7565,69.05915356
7566,96.51221423
7567,106.6918666
7568,98.47428313
7569,65.89847827
7570,57.7157287
7571,35.64930204
7572,30.66632777
7573,18.89181432
7574,15.96429865
7575,7.278682724
7576,4.780597146
7577,6.498793273
7578,9.482609865
7579,19.52969751
7580,22.51838123
7581,33.46725923
7582,38.15521853
7583,56.15381348
7584,63.90209543
7585,93.65718138
7586,104.6755772
7587,149.5619719
7588,165.7091038
7589,216.3538883
7590,226.4894944
7591,212.2286379
7592,279.4247035
7593,334.0484228
7594,352.1206767
7595,408.7582293
7596,424.4525312
7597,478.4727435
7598,494.5010935
7599,549.171586
7600,563.8172719
7601,615.7152786
7602,630.9369106
7603,682.0851536
7604,697.1559637
7605,742.3662658
7606,755.8898404
7607,802.9552717
7608,811.9434518
7609,840.6531219
7610,838.5888765
7611,855.4993038
7612,862.8508702
7613,870.5646038
7614,856.4255045
7615,853.2180777
7616,854.2188081
7617,815.7843838
7618,853.8751371
7619,843.0259209
7620,861.1798555
7621,807.4835339
7622,864.3730435
7623,896.6577759
7624,866.2982052
7625,882.6583958
7626,859.0447219
7627,852.566803
7628,883.6486078
7629,894.0397034
7630,901.4256831
7631,903.4884186
7632,903.5303855
7633,854.9407673
7634,901.1623899
7635,899.8723202
7636,901.10517
7637,859.0440731
7638,916.9293869
7639,899.8094673
7640,924.7623346
7641,914.8097172
7642,927.8778351
7643,963.8234196
7644,940.0119057
7645,971.0475349
7646,956.2759665
7647,955.7869625
7648,937.579175
7649,890.3303986
7650,968.0069918
7651,990.5097637
7652,989.4188469
7653,938.1964359
7654,919.0146066
7655,1013.953947
7656,1012.707299
7657,1031.749647
7658,1018.966755
7659,1038.732151
7660,1025.57464
7661,995.7633629
7662,1010.002386
7663,1009.71209
7664,1003.689579
7665,1039.90443
7666,1027.873917
7667,1029.367878
7668,1052.175585
7669,1049.661699
7670,1036.890966
7671,1081.975435
7672,1095.460315
7673,1080.690094
7674,1079.457774
7675,1088.325151
7676,1098.012918
7677,1113.418984
7678,1083.401436
